OptName;LfdNr;Name;Typ;Startzeit;Endzeit;Dauer;Fval_Opt;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Kondition_fval;Kondition_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;Materialspannung;num_succ;num_fail;comptime_sum
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh1;1;P6RRRRRR10V3G1P1A1;2;03.02.2020 21:22:54;03.02.2020 22:47:50;5095.839482;378.361507356406;83.6680357056714;13.2187396403354;401.179873340083;72.93780019369;283.110779233382;47.6546484001727;88.0500621080397;16.182794754029;99.4466441475117;0.0011504418660946;869.231231469953;0.400387076484095;97;3003;5066.82933299999
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh1;2;P6RRRRRR10G1P1A1;2;03.02.2020 21:22:54;03.02.2020 22:42:49;4794.30359;488.062947731778;78.9199733021736;12.4606169473186;485.922321658724;95.6723593313563;636.096342625413;155.459485913507;110.985717775908;33.8682476616102;98.6387542201974;0.000467603100425495;2138.5658031139;0.780427651920337;23;3077;4768.55696900001
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh1;3;P6PRRRRR6V2G8P3A1;2;03.02.2020 21:22:54;03.02.2020 23:06:35;6220.808323;378.042881320933;44.7402610746158;7.03937669388027;377.611904635115;67.4129488911845;590.573262738464;133.43757819904;122.927035753924;49.9284074945572;98.0221051991417;0.000321763788203287;3107.86992403325;0.399202658602222;545;2555;6192.12142600001
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh1;4;P6PRRRRR6G8P3A1;2;03.02.2020 21:22:54;03.02.2020 22:46:44;5029.584161;546.538767422095;73.6299361030373;11.6176112928615;543.404595508022;114.65805865772;665.733692926662;172.620359869627;130.222243723479;63.3758478118603;97.9544017491215;0.000311107353831376;3214.32453358853;0.563559860062653;57;3043;5004.562362
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh2;1;P6RRRRRR10V3G1P1A1;2;04.02.2020 04:22:10;04.02.2020 05:42:24;4813.950783;364.776473910499;72.1199254431837;11.3772837940413;393.974251670778;71.2179298952389;398.654040191969;72.3317223468107;87.7291070794973;16.0173238488812;98.4583678875502;0.000412871087939188;2422.06351864311;0.44206858563632;92;3008;4787.45797799999
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh2;2;P6RRRRRR10G1P1A1;2;04.02.2020 04:22:10;04.02.2020 06:14:03;6713.142908;486.716388498922;101.875154230343;16.1405233054219;494.333399544765;98.2354448007465;474.570748370412;92.3140843918216;102.527247913069;25.7678597397561;99.7250567743606;0.00231544462607198;431.882494074774;0.540416817536992;50;3050;6689.67778100001
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh2;3;P6PRRRRR6V2G8P3A1;2;04.02.2020 04:22:10;04.02.2020 05:56:20;5650.157599;382.525182840069;45.4045173355468;7.14424260353793;382.378237892825;68.5074316126401;602.542060137439;138.800347173251;116.965850416401;41.1203752352947;97.3395289615006;0.000239149049635226;4181.49267799852;0.280169971737214;394;2706;5622.026133
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh2;4;P6PRRRRR6G8P3A1;2;04.02.2020 04:22:10;04.02.2020 05:54:47;5556.416813;443.24238026651;56.0948356071734;8.83423100416214;447.084378919422;84.6190858147972;768.190977177377;262.384994712495;157.26579468607;155.037528952996;98.0700303660221;0.00032975893508468;3032.51828413143;0.66532999579535;144;2956;5530.17294
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh3;1;P6RRRRRR10V3G1P1A1;2;04.02.2020 10:51:11;04.02.2020 12:00:25;4153.874872;401.99432807499;67.2305722249132;10.5999884795762;392.586198828895;70.8898169130726;346.400579070125;60.5050400358836;112.455581615915;35.5203905372587;98.5906519154821;0.000451638438740166;2214.16051917431;0.346458593346985;49;3051;4125.270126
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh3;2;P6RRRRRR10G1P1A1;2;04.02.2020 10:51:11;04.02.2020 12:25:59;5687.740351;716.418386365178;131.737035202562;20.9937205256204;711.735110457909;205.541470046692;425.118939417904;78.8639418615967;76.8976929776779;11.3319985159341;99.6870100860151;0.00203397813986995;491.647368473655;0.616154962630021;14;3086;5662.715161
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh3;3;P6PRRRRR6V2G8P3A1;2;04.02.2020 10:51:11;04.02.2020 12:28:01;5809.942593;374.806138032358;41.0474872585766;6.4566741774329;374.486876238007;66.7013397600553;402.576869492151;73.274519504258;113.753158223459;37.0469408832381;96.6395695788218;0.000189269917617661;5283.45979428211;0.206391581078606;510;2590;5780.30805199999
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh3;4;P6PRRRRR6G8P3A1;2;04.02.2020 10:51:11;04.02.2020 12:29:19;5888.374418;434.733088049424;54.288062581999;8.54827975256132;437.769697015096;82.1388003240008;594.737498314284;135.272429239412;117.225987956157;41.4695347026501;97.9829979000285;0.000315521110544479;3169.36004147028;0.418801294885496;126;2974;5864.30869700001
IFToMMDACH_Vgl_Winkel30_20200203_nachts_Wdh4;1;P6RRRRRR10V3G1P1A1;2;04.02.2020 17:37:23;04.02.2020 19:51:55;8071.991876;350.611870569683;56.8593369345757;8.95526869791674;373.233680572985;66.4172802641157;200.71118428285;32.6155208961517;100.826421086196;24.3932967577551;96.0386648618972;0.000160500916387782;6230.49402150409;0.191467870570488;408;2692;8042.78797000002
